Link,Route,Bus Name,Bus Type,Departing Time,Reaching Time,Duration,Star Rating,Price,Seats Availability
https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam,APSRTC - 2745,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:00,20:50,03h 50m,"3.5
60",INR 342,31 Seats available
https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam,APSRTC - 3087,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",17:00,21:22,04h 22m,"3.4
12",INR 298,35 Seats available
https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam,APSRTC - 9496,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:05,20:55,03h 50m,"3.7
6",INR 344,33 Seats available
https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam,APSRTC - 2747,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:00,21:50,03h 50m,"3.6
58",INR 342,33 Seats available
https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam,APSRTC - 4444,INDRA(A.C. Seater),18:15,22:25,04h 10m,"3.6
21",INR 416,35 Seats available
https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam,APSRTC - 27071,METRO LUXURY A/C,18:30,22:45,04h 15m,"3.4
65",INR 467,28 Seats available
https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam,APSRTC - 3067,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:45,22:50,04h 05m,3.7,INR 312,31 Seats available
https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam,APSRTC - 4511,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:15,00:01,04h 46m,"3.8
5",INR 344,34 Seats available
https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam,APSRTC - 3492,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),19:15,23:00,03h 45m,"3.1
31",INR 528,41 Seats available
https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam,APSRTC - 3009,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,00:45,05h 15m,3.7,INR 342,31 Seats available
https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam,APSRTC - 2807,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",19:40,00:50,05h 10m,"4.3
10",INR 328,35 Seats available
https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam,APSRTC - 3095,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",20:00,01:30,05h 30m,"2.3
9",INR 328,35 Seats available
https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam,APSRTC - 3430,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),20:45,00:45,04h 00m,"4.7
11",INR 528,45 Seats available
https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam,APSRTC - 2805,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:45,01:40,04h 55m,3.7,INR 342,33 Seats available
https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam,APSRTC - 3093,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",21:00,02:30,05h 30m,"3.6
7",INR 328,35 Seats available
https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam,APSRTC - 3267,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,01:30,04h 30m,"2.6
7",INR 312,32 Seats available
https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam,APSRTC - 2972,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,02:15,05h 00m,3.7,INR 342,33 Seats available
https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam,APSRTC - 4381,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,01:40,03h 55m,"3.6
4",INR 344,33 Seats available
https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam,APSRTC - 3039,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",22:00,02:30,04h 30m,3.7,INR 328,22 Seats available
https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam,APSRTC - 3496,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:00,01:25,03h 25m,"3.6
16",INR 528,45 Seats available
https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam,APSRTC - 3108,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",22:00,03:30,05h 30m,"4.0
11",INR 328,34 Seats available
https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam,APSRTC - 3071,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,03:15,05h 00m,3.7,INR 342,33 Seats available
https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam,APSRTC - 4411,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,02:30,04h 00m,3.7,INR 344,33 Seats available
https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam,APSRTC - 3184,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,04:00,05h 30m,"4.3
17",INR 342,23 Seats available
https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam,APSRTC - 3135,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,02:30,04h 00m,3.7,INR 312,33 Seats available
https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam,APSRTC - 2925,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,04:00,05h 00m,"4.6
9",INR 342,33 Seats available
https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam,APSRTC - 4753,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,03:25,04h 25m,3.7,INR 344,34 Seats available
https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam,APSRTC - 2759,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",23:00,02:55,03h 55m,"3.3
32",INR 328,36 Seats available
https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam,APSRTC - 3137,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:15,03:50,04h 35m,"4.2
6",INR 342,33 Seats available
https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam,APSRTC - 3017,INDRA(A.C. Seater),23:30,03:45,04h 15m,"4.8
16",INR 414,33 Seats available
https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam,APSRTC - 3774,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:55,03:35,03h 40m,"1.7
11",INR 344,33 Seats available
https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam,TSRTC - 8710,Lahari Non A/C Sleeper Cum Seater,14:00,18:00,04h 00m,"2.1
13",INR 348,28 Seats available
https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam,NueGo,Electric A/C Seater/Sleeper (2+1),19:05,23:25,04h 20m,"3.2
46",318,20 Seats available
https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam,IRA Travels,A/C Seater / Sleeper (2+1),21:55,02:20,04h 25m,3.9,INR 700,25 Seats available
https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam,SREE PAVAN TRAVELS,NON A/C Seater Push Back (2+2),23:20,03:05,03h 45m,3.5,555,41 Seats available
https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam,NueGo,Electric A/C Seater/Sleeper (2+1),23:20,03:45,04h 25m,"4.3
35",474,19 Seats available
https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam,Sri Padmavathi Travels,Non A/C Seater / Sleeper (2+1),23:50,05:30,05h 40m,3.1,INR 500,31 Seats available
https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam,Navin Travels,Non A/C Seater / Sleeper (2+1),23:55,04:30,04h 35m,3.8,INR 550,13 Seats available
https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam,Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),23:55,04:00,04h 05m,"4.1
4",INR 550,21 Seats available
https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam,Sri Padmavathi Travels,Non A/C Seater / Sleeper (2+1),23:55,03:10,03h 15m,3.1,INR 550,36 Seats available
https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam,Prathap Travels,Non A/C Seater / Sleeper (2+1),23:58,04:55,04h 57m,3.7,509,4 Seats available
https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam,Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),23:59,05:30,05h 31m,4.1,INR 470,25 Seats available
https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam,Sri Padmavathi Travels,Non A/C Seater / Sleeper (2+1),23:59,05:00,05h 01m,"3.1
4",INR 550,25 Seats available
https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam,Sree Durga Kaveri Travels,Non A/C Seater / Sleeper (2+1),23:59,04:35,04h 36m,3.0,INR 555,38 Seats available
https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam,Vsaikrishna Travels,Non A/C Seater / Sleeper (2+1),23:59,05:30,05h 31m,3.0,INR 570,27 Seats available
https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam,Sri Padmavathi Travels,A/C Seater / Sleeper (2+1),00:20,05:45,05h 25m,3.1,INR 700,27 Seats available
https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad,APSRTC - 6424,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,02:30,05h 30m,"2.7
29",INR 470,34 Seats available
https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad,APSRTC - 9981,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,03:30,06h 15m,"4.2
21",INR 469,33 Seats available
https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad,APSRTC - 6440,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,03:10,05h 40m,"4.0
33",INR 470,31 Seats available
https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad,APSRTC - 6411,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,03:15,05h 30m,"4.1
40",INR 502,12 Seats available
https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad,APSRTC - 51256,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,03:55,05h 55m,"3.3
85",INR 502,19 Seats available
https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad,APSRTC - 51529,STAR LINER(NON-AC SLEEPER 2+1),22:05,03:15,05h 10m,"4.1
61",INR 650,8 Seats available
https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad,APSRTC - 6435,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,03:40,05h 25m,"4.1
50",INR 469,29 Seats available
https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad,APSRTC - 6413,INDRA(A.C. Seater),22:30,03:05,04h 35m,"3.6
129",INR 606,29 Seats available
https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad,APSRTC - 6437,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,04:00,05h 15m,"3.9
72",INR 470,33 Seats available
https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad,APSRTC - 51274,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:15,04:30,05h 15m,"3.9
90",INR 502,12 Seats available
https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad,APSRTC - 6465,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:15,04:35,05h 20m,"3.4
92",INR 470,29 Seats available
https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad,APSRTC - 6067,STAR LINER(NON-AC SLEEPER 2+1),23:30,04:00,04h 30m,"3.9
80",INR 649,13 Seats available
https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad,APSRTC - 6035,INDRA(A.C. Seater),23:45,04:45,05h 00m,"4.1
105",INR 606,26 Seats available
https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad,APSRTC - 6103,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:50,04:55,05h 05m,"3.9
22",INR 501,28 Seats available
https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad,TSRTC - 1731,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:45,18:25,05h 40m,"2.6
19",INR 474,30 Seats available
https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad,TSRTC - 1315,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:00,21:10,05h 10m,"2.6
32",INR 474,31 Seats available
https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad,TSRTC - 9444,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:20,00:10,06h 50m,3.5,INR 380,31 Seats available
https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad,TSRTC - 1778,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:45,00:10,06h 25m,"3.9
9",INR 380,31 Seats available
https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad,TSRTC - 1749,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,00:45,05h 15m,"2.3
43",INR 380,30 Seats available
https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad,TSRTC - 2946,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:50,02:40,05h 50m,"3.9
21",INR 474,32 Seats available
https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad,TSRTC - 1053,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:50,03:40,05h 50m,"3.6
26",INR 474,29 Seats available
https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad,TSRTC - 9684,Lahari Non A/C Sleeper Cum Seater,22:35,04:05,05h 30m,"3.8
260",INR 380,25 Seats available
https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad,TSRTC - 1728,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,04:15,05h 15m,"4.1
88",INR 474,29 Seats available
https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad,VEERA BRAHMENDRA TRAVELS,Non A/C Seater / Sleeper (2+1),23:35,06:00,06h 25m,"4.3
209",INR 750,22 Seats available
https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad,INDHU BUS,Non A/C Seater / Sleeper (2+1),23:30,05:35,06h 05m,"4.2
203",INR 699,12 Seats available
https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad,BRS Travels,NON AC Seater / Sleeper 2+1,23:00,05:30,06h 30m,"4.1
265",INR 550,2 Seats available
https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad,BRS Travels,A/C Sleeper (2+1),23:00,05:30,06h 30m,"4.0
302",INR 800,4 Seats available
https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad,SLNS Travels,Non A/C Seater / Sleeper (2+1),23:00,06:00,07h 00m,"4.1
111",INR 690,8 Seats available
https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad,Indu Travels,A/C Sleeper (2+1),23:30,05:25,05h 55m,"4.1
89",INR 1099,8 Seats available
https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad,PRL BUS,Non A/C Seater / Sleeper (2+1),23:20,06:30,07h 10m,"4.0
96",INR 700,7 Seats available
https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad,PRL BUS,Non A/C Seater / Sleeper (2+1),23:40,06:25,06h 45m,"3.9
86",INR 700,10 Seats available
https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad,Indu Travels,Non A/C Seater / Sleeper (2+1),23:45,05:45,06h 00m,"3.9
82",INR 749,9 Seats available
https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad,Maheswari Travels,Non A/C Seater / Sleeper (2+1),23:30,05:25,05h 55m,"3.9
80",INR 699,8 Seats available
https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad,Indu Travels,Non A/C Seater / Sleeper (2+1),23:00,06:00,07h 00m,"4.0
58",INR 699,11 Seats available
https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad,AR & BCVR Travels,A/C Sleeper (2+1),23:40,05:30,05h 50m,"4.9
23",INR 930,6 Seats available
https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad,SRI AVANI,Non A/C Seater / Sleeper (2+1),23:55,05:30,05h 35m,"4.3
40",INR 830,11 Seats available
https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad,INDHU BUS,Non A/C Seater / Sleeper (2+1),23:45,06:35,06h 50m,"4.5
31",INR 699,9 Seats available
https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad,AR & BCVR Travels,A/C Seater / Sleeper (2+1),23:30,05:15,05h 45m,"4.2
33",INR 700,11 Seats available
https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa,APSRTC - 6015,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:30,20:30,07h 00m,"2.7
54",INR 439,21 Seats available
https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa,APSRTC - 50194,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),14:30,21:00,06h 30m,"4.3
113",INR 656,34 Seats available
https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa,APSRTC - 50013,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:30,22:30,07h 00m,"3.0
48",INR 439,31 Seats available
https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa,APSRTC - 6005,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:30,23:30,07h 00m,"3.4
37",INR 439,29 Seats available
https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa,APSRTC - 5779,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:15,23:50,06h 35m,"3.2
19",INR 439,13 Seats available
https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa,APSRTC - 5226,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:45,01:30,07h 45m,3.7,INR 439,31 Seats available
https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa,APSRTC - 5296,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:00,02:00,08h 00m,3.7,INR 439,31 Seats available
https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa,APSRTC - 7745,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:20,02:30,08h 10m,"4.2
7",INR 439,31 Seats available
https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa,APSRTC - 36009,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,01:45,07h 15m,3.7,INR 439,28 Seats available
https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa,APSRTC - 90292,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,01:45,06h 45m,3.7,INR 439,33 Seats available
https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa,APSRTC - 48484,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:20,02:45,07h 25m,3.7,INR 439,29 Seats available
https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa,APSRTC - 5273,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,02:55,06h 55m,"3.8
21",INR 439,35 Seats available
https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa,APSRTC - 46152,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,03:15,07h 15m,"2.5
4",INR 439,31 Seats available
https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa,APSRTC - 50079,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:15,03:15,07h 00m,"2.8
31",INR 439,34 Seats available
https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa,APSRTC - 6558,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:50,03:00,06h 10m,"3.5
4",INR 439,31 Seats available
https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa,APSRTC - 6017,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,04:00,07h 00m,"3.4
60",INR 439,31 Seats available
https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa,APSRTC - 50062,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,04:45,07h 00m,"4.0
81",INR 439,23 Seats available
https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa,APSRTC - 6241,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",22:00,04:30,06h 30m,"3.5
83",INR 412,29 Seats available
https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa,APSRTC - 9253,INDRA(A.C. Seater),22:15,05:15,07h 00m,"3.5
102",INR 526,28 Seats available
https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa,APSRTC - 50805,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,04:30,06h 00m,"3.8
37",INR 439,27 Seats available
https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa,APSRTC - 6007,INDRA(A.C. Seater),22:40,05:40,07h 00m,"4.0
115",INR 526,35 Seats available
https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa,APSRTC - 6208,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,04:50,06h 05m,"3.7
70",INR 439,20 Seats available
https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa,APSRTC - 9489,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,05:00,06h 00m,"3.9
68",INR 439,16 Seats available
https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa,APSRTC - 50192,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),23:15,04:30,05h 15m,"4.4
114",INR 656,45 Seats available
https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa,APSRTC - 6238,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,05:30,06h 00m,"3.9
88",INR 439,17 Seats available
https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa,APSRTC - 9257,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),23:45,05:00,05h 15m,"4.0
116",INR 656,37 Seats available
https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa,BHAIRAVA TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),19:15,03:00,07h 45m,"4.1
40",INR 599,14 Seats available
https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa,Giridhar Tours and Travels,A/C Seater/Sleeper (2+1),19:24,03:15,07h 51m,4.2,INR 740,27 Seats available
https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa,Royal Voyage Travels (RVT),A/C Seater / Sleeper (2+1),19:30,03:25,07h 55m,"4.2
44",INR 600,18 Seats available
https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa,Giridhar Tours and Travels,Non A/C Seater / Sleeper (2+1),19:30,02:59,07h 29m,4.2,INR 680,5 Seats available
https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa,S R Travels,Non A/C Seater / Sleeper (2+1),19:30,03:30,08h 00m,"3.8
30",INR 970,11 Seats available
https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa,Sri Vinayaka Travels,NON A/C Sleeper (2+1),19:45,04:45,09h 00m,"4.3
147",INR 850,7 Seats available
https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Bangalore to Kadapa,S R Travels,A/C Seater / Sleeper (2+1),20:00,03:00,07h 00m,3.6,INR 1000,9 Seats available
